ID,Name,Gender,Nationality,Date of Birth,Visa Type,Visa Issue Date,Visa Expiry Date,University Degree,Occupation,Marital Status,Employment Status,Employer Name,Annual Income (KWD),Date of Entry to Kuwait,Type of Work,Number of Dependents,Residency Status,Visa Sponsor,Last Entry Date,Previous Visa Type
1.97304E+11,Amina Alhajeri,Female,Kuwaiti,2/2/1977,Tourist Visa,2/3/2024,12/7/2024,No,Politician's assistant,Single,Self-Employed,,31470,4/24/2019,Private,2,Temporary Resident,Palmer-Beasley,6/26/2023,Student Visa
1.96002E+11,Fatma Almutairi,Female,Kuwaiti,1/24/1980,Work Visa,11/13/2020,3/30/2026,No,Architectural technologist,Married,Employed,Lambert Group,42413,6/17/2022,Private,1,Visitor,Lee PLC,4/27/2021,Work Visa
1.98002E+11,Hessa Alsaad,Female,Non-Kuwaiti,5/27/1964,Work Visa,1/25/2022,12/4/2025,No,"Engineer, manufacturing",Divorced,Self-Employed,,48143,4/10/2019,Private,4,Temporary Resident,Williams Inc,7/14/2020,Work Visa
1.98308E+11,Zainab Alkhateeb,Female,Kuwaiti,3/12/1965,Student Visa,4/18/2023,11/4/2024,Yes,Horticultural consultant,Widowed,Retired,,0,2/24/2015,Public,1,Permanent Resident,"Vargas, Baker and Peters",9/10/2020,Student Visa
1.96305E+11,Mohammed Alenezi,Male,Non-Kuwaiti,10/19/1968,Residency Visa,12/18/2021,9/1/2026,No,Television production assistant,Divorced,Retired,,0,3/19/2015,Public,3,Temporary Resident,"Russell, Bush and Lane",1/27/2021,None
1.97203E+11,Mariam Alajmi,Female,Non-Kuwaiti,5/10/2002,Tourist Visa,4/1/2022,8/6/2024,Yes,Health and safety adviser,Single,Self-Employed,,41099,2/23/2016,Public,4,Visitor,Spencer-Byrd,3/2/2022,None
1.97609E+11,Mohammed Alenezi,Male,Kuwaiti,12/20/1973,Student Visa,6/7/2020,2/10/2026,No,Building surveyor,Single,Unemployed,,0,3/27/2021,Private,4,Visitor,Larson-Rivera,2/15/2024,Work Visa
1.98607E+11,Abdulaziz Almutawa,Male,Non-Kuwaiti,3/28/1992,Residency Visa,1/18/2020,6/22/2026,Yes,Technical author,Married,Unemployed,,0,3/4/2022,Private,5,Visitor,Robles-Taylor,8/1/2022,None
1.98211E+11,Mariam Alajmi,Female,Kuwaiti,11/6/1994,Tourist Visa,12/9/2022,5/12/2027,Yes,Production manager,Married,Unemployed,,0,1/26/2015,Public,5,Permanent Resident,"Evans, Jones and Vasquez",2/7/2023,Student Visa
1.97607E+11,Khalid Almansoori,Male,Non-Kuwaiti,10/18/1970,Work Visa,4/14/2022,8/30/2026,No,"Designer, television/film set",Divorced,Retired,,0,10/31/2019,Private,1,Visitor,Ramirez PLC,2/12/2024,Work Visa
1.98607E+11,Hind Almubarak,Female,Kuwaiti,7/21/1962,Tourist Visa,9/20/2022,10/7/2024,No,Trading standards officer,Married,Unemployed,,0,1/22/2021,Private,2,Permanent Resident,"Young, Williams and Patton",10/12/2023,Work Visa
1.97602E+11,Sara Alrashidi,Female,Non-Kuwaiti,11/1/1989,Work Visa,4/5/2020,9/21/2025,No,Health and safety adviser,Married,Unemployed,,0,5/3/2019,Private,3,Permanent Resident,Pearson-Phillips,7/30/2020,Tourist Visa
1.99309E+11,Khadija Almansoori,Female,Kuwaiti,3/8/1971,Work Visa,4/26/2024,12/15/2026,No,Charity officer,Divorced,Employed,Mason-Navarro,23128,3/6/2024,Public,2,Permanent Resident,"Lloyd, Kelley and Conner",9/17/2022,Work Visa
1.96106E+11,Abdullah Alrashidi,Male,Kuwaiti,5/15/1994,Work Visa,1/6/2020,6/8/2027,No,IT technical support officer,Widowed,Unemployed,,0,8/27/2023,Private,4,Visitor,Rodriguez-Johnson,5/5/2023,Tourist Visa
1.99312E+11,Mariam Alajmi,Female,Kuwaiti,4/8/1991,Student Visa,4/20/2023,9/16/2025,Yes,Barrister,Married,Retired,,0,2/8/2018,Public,3,Visitor,Thomas PLC,7/13/2023,Work Visa
1.98011E+11,Khalid Almansoori,Male,Non-Kuwaiti,5/14/1967,Work Visa,1/16/2022,6/1/2025,Yes,Diagnostic radiographer,Single,Self-Employed,,7792,2/7/2024,Public,3,Permanent Resident,Keller-Davis,11/9/2022,Student Visa
1.96101E+11,Khadija Almansoori,Female,Kuwaiti,4/27/1960,Student Visa,12/2/2023,4/16/2025,No,"Editor, commissioning",Divorced,Employed,Porter Ltd,13020,8/20/2014,Private,5,Permanent Resident,Graham-Goodman,5/19/2021,None
1.97202E+11,Ahmad Almutairi,Male,Kuwaiti,10/2/1974,Student Visa,2/13/2024,2/10/2027,No,Physiotherapist,Widowed,Unemployed,,0,12/13/2016,Public,1,Temporary Resident,Barry Inc,6/8/2020,Student Visa
1.97311E+11,Jana Alfailakawi,Female,Non-Kuwaiti,4/7/1971,Work Visa,6/25/2022,12/7/2026,No,Lobbyist,Single,Employed,"Edwards, Ortiz and Hill",26543,4/12/2023,Public,3,Visitor,"Mejia, Daniels and Hunter",9/30/2020,Residency Visa
1.98209E+11,Saad Alotaibi,Male,Kuwaiti,12/17/1971,Work Visa,1/28/2021,8/19/2025,No,"Lecturer, higher education",Divorced,Unemployed,,0,4/7/2015,Public,4,Visitor,"Mccormick, Montgomery and Thomas",11/8/2021,Student Visa
1.98602E+11,Khalid Almansoori,Male,Kuwaiti,5/28/1999,Work Visa,4/13/2023,8/17/2025,Yes,Administrator,Married,Self-Employed,,13205,3/5/2021,Private,3,Temporary Resident,"Smith, Vaughn and Sampson",6/14/2023,Residency Visa
1.96907E+11,Jaber Alfailakawi,Male,Kuwaiti,9/14/1960,Work Visa,3/25/2020,9/26/2026,Yes,Careers adviser,Married,Retired,,0,2/1/2020,Private,1,Visitor,Johnston-King,3/28/2023,Work Visa
1.98203E+11,Hamad Alajmi,Male,Kuwaiti,9/22/1981,Residency Visa,11/7/2021,12/6/2024,Yes,Data scientist,Widowed,Unemployed,,0,8/8/2018,Private,0,Permanent Resident,"Stevens, Curtis and Morrison",12/27/2020,Tourist Visa
1.98101E+11,Hamad Alajmi,Male,Non-Kuwaiti,5/4/1982,Residency Visa,12/8/2021,1/1/2025,Yes,Medical technical officer,Married,Unemployed,,0,7/16/2017,Private,0,Permanent Resident,"Greene, Moore and Brown",3/9/2021,Tourist Visa
1.97309E+11,Yousef Alhaddad,Male,Kuwaiti,4/17/1991,Tourist Visa,8/6/2023,4/16/2026,No,Manufacturing engineer,Married,Self-Employed,,38839,2/26/2024,Private,4,Permanent Resident,Conner LLC,6/11/2021,Work Visa
1.97112E+11,Khadija Almansoori,Female,Non-Kuwaiti,8/17/1979,Work Visa,7/19/2020,2/27/2026,No,Physiotherapist,Widowed,Employed,Vazquez-Daniels,49268,9/12/2017,Public,4,Permanent Resident,Barker-Kennedy,1/29/2023,Residency Visa
1.99608E+11,Khadija Almansoori,Female,Non-Kuwaiti,12/15/1980,Residency Visa,10/15/2020,10/21/2026,No,Agricultural consultant,Single,Unemployed,,0,10/22/2016,Private,1,Visitor,Winters-Burton,10/24/2022,Student Visa
1.98308E+11,Jaber Alfailakawi,Male,Kuwaiti,12/30/1996,Work Visa,8/23/2022,10/28/2024,No,Medical laboratory scientific officer,Married,Retired,,0,11/12/2017,Public,5,Permanent Resident,"Russo, Turner and Olson",3/13/2024,None
1.99407E+11,Hamad Alajmi,Male,Non-Kuwaiti,5/31/1981,Residency Visa,8/11/2020,1/13/2026,Yes,Biomedical scientist,Married,Retired,,0,10/9/2014,Public,0,Temporary Resident,Anderson-Butler,3/26/2022,Student Visa
1.98705E+11,Jana Alfailakawi,Female,Non-Kuwaiti,7/15/1980,Work Visa,11/15/2022,4/16/2027,No,"Teacher, English as a foreign language",Divorced,Employed,Riley LLC,16472,4/5/2015,Public,3,Permanent Resident,Crawford-Martin,8/31/2022,Residency Visa
1.99802E+11,Mariam Alajmi,Female,Kuwaiti,5/13/1964,Work Visa,2/15/2021,3/10/2027,No,Textile designer,Single,Employed,Green LLC,8819,6/25/2024,Public,2,Temporary Resident,Hudson-Wheeler,11/15/2021,Work Visa
1.96005E+11,Aisha Alshammari,Female,Kuwaiti,2/21/1979,Work Visa,8/26/2023,9/7/2025,Yes,Maintenance engineer,Single,Employed,Santos Ltd,10044,10/24/2023,Private,1,Temporary Resident,Cannon Inc,6/14/2024,None
2.00111E+11,Mubarak Albloushi,Male,Non-Kuwaiti,10/19/2001,Work Visa,12/23/2020,9/6/2025,No,"Therapist, music",Divorced,Unemployed,,0,12/22/2014,Public,2,Visitor,"Proctor, Khan and Garcia",11/9/2019,None
2.00112E+11,Yousef Alhaddad,Male,Non-Kuwaiti,2/10/1986,Residency Visa,12/16/2020,5/20/2026,No,"Lighting technician, broadcasting/film/video",Widowed,Employed,Vega-Yang,20407,1/31/2021,Public,3,Visitor,"Sullivan, Martinez and Russell",5/15/2022,Residency Visa
1.99609E+11,Munira Almutawa,Female,Kuwaiti,7/31/1963,Work Visa,10/21/2021,6/14/2026,Yes,Dancer,Single,Employed,Morris-Jones,20032,10/9/2017,Public,5,Permanent Resident,Collins-Martin,7/20/2024,None
2.00311E+11,Mohammed Alenezi,Male,Non-Kuwaiti,6/30/2005,Tourist Visa,11/14/2020,6/18/2026,No,Psychiatrist,Single,Self-Employed,,40582,11/9/2020,Private,1,Permanent Resident,Juarez-Rogers,6/16/2023,Residency Visa
1.97506E+11,Jaber Alfailakawi,Male,Kuwaiti,11/24/1991,Tourist Visa,6/25/2021,4/17/2026,No,Clinical cytogeneticist,Single,Unemployed,,0,2/14/2020,Public,0,Permanent Resident,"Spencer, Beltran and Powell",2/5/2020,Tourist Visa
2.0011E+11,Fahad Almubarak,Male,Kuwaiti,8/10/2000,Work Visa,8/23/2021,4/18/2026,No,Writer,Married,Employed,"Young, Berger and Jackson",40736,4/13/2016,Public,2,Permanent Resident,"Johnson, Dixon and Andersen",1/19/2020,Residency Visa
1.96204E+11,Dalal Albloushi,Female,Non-Kuwaiti,2/6/2002,Work Visa,9/14/2021,5/2/2026,No,"Surveyor, building",Married,Retired,,0,10/19/2016,Public,2,Visitor,"Riddle, Sosa and Hunt",5/21/2023,None
1.99112E+11,Yousef Alhaddad,Male,Non-Kuwaiti,3/16/1980,Tourist Visa,7/21/2024,8/20/2025,Yes,Product/process development scientist,Married,Employed,"Stout, Glenn and Scott",40526,10/8/2016,Private,1,Permanent Resident,Wilkins Inc,7/11/2022,Work Visa
1.99802E+11,Hamad Alajmi,Male,Non-Kuwaiti,8/21/1998,Tourist Visa,2/18/2023,12/28/2024,No,Consulting civil engineer,Single,Unemployed,,0,7/1/2024,Public,0,Temporary Resident,Reynolds-Little,11/18/2021,Tourist Visa
1.96502E+11,Dalal Albloushi,Female,Kuwaiti,5/29/1982,Residency Visa,8/31/2020,3/10/2025,Yes,Product manager,Divorced,Self-Employed,,35831,11/4/2015,Public,4,Visitor,Bennett and Sons,9/15/2023,Work Visa
1.99606E+11,Fatma Almutairi,Female,Kuwaiti,11/26/1987,Work Visa,6/20/2024,11/7/2026,No,Multimedia specialist,Widowed,Unemployed,,0,12/7/2014,Private,3,Visitor,"King, Howell and Kim",10/23/2021,Work Visa
1.99107E+11,Munira Almutawa,Female,Kuwaiti,12/17/1964,Residency Visa,2/14/2022,10/24/2026,Yes,Race relations officer,Widowed,Self-Employed,,36876,8/16/2016,Private,4,Visitor,"Smith, Lopez and Kline",7/7/2021,Work Visa
1.98201E+11,Jana Alfailakawi,Female,Non-Kuwaiti,9/29/1966,Student Visa,5/2/2022,12/2/2026,No,"Surveyor, insurance",Single,Self-Employed,,38360,3/2/2015,Public,4,Permanent Resident,"Holloway, White and Gilmore",7/7/2020,Residency Visa
1.96702E+11,Mariam Alajmi,Female,Kuwaiti,4/2/2005,Tourist Visa,8/30/2021,3/1/2027,No,Insurance broker,Single,Unemployed,,0,2/14/2017,Public,0,Visitor,Holmes Inc,7/1/2023,Student Visa
1.99107E+11,Hind Almubarak,Female,Kuwaiti,8/21/1959,Residency Visa,4/3/2024,1/9/2027,No,"Radiographer, diagnostic",Divorced,Retired,,0,2/25/2021,Public,0,Temporary Resident,"Mcknight, Hernandez and Reyes",12/14/2019,Residency Visa
1.99101E+11,Yousef Alhaddad,Male,Non-Kuwaiti,12/27/1968,Work Visa,8/21/2021,5/3/2026,No,"Engineer, petroleum",Married,Employed,Garza-Branch,11552,7/4/2024,Public,4,Visitor,Lewis and Sons,5/11/2020,Student Visa
1.97906E+11,Khalid Almansoori,Male,Kuwaiti,10/22/1994,Work Visa,5/3/2022,7/21/2027,Yes,"Pharmacist, hospital",Married,Employed,Allen Inc,28188,7/20/2020,Public,4,Visitor,Smith LLC,4/28/2024,None
1.97007E+11,Aisha Alshammari,Female,Non-Kuwaiti,1/9/1997,Residency Visa,9/2/2020,8/19/2024,No,Interpreter,Married,Self-Employed,,11465,1/12/2017,Public,1,Temporary Resident,Lee and Sons,3/20/2022,None
1.97702E+11,Mohammed Alenezi,Male,Non-Kuwaiti,7/11/1983,Work Visa,10/17/2021,11/27/2025,Yes,Aeronautical engineer,Single,Retired,,0,5/29/2015,Public,1,Visitor,"Poole, Mcintyre and Alvarado",2/21/2024,Residency Visa
1.99311E+11,Fahad Almubarak,Male,Kuwaiti,1/9/1975,Tourist Visa,1/29/2024,5/2/2025,Yes,"Radiographer, therapeutic",Single,Self-Employed,,26743,4/18/2020,Private,5,Permanent Resident,Myers PLC,5/16/2021,Tourist Visa
1.96512E+11,Hessa Alsaad,Female,Non-Kuwaiti,3/20/1960,Student Visa,1/9/2022,4/4/2026,No,Osteopath,Widowed,Retired,,0,8/22/2018,Private,0,Permanent Resident,Lewis Inc,9/4/2019,Residency Visa
1.98304E+11,Amina Alhajeri,Female,Non-Kuwaiti,12/10/1963,Student Visa,8/7/2020,7/1/2027,Yes,Data scientist,Divorced,Retired,,0,10/17/2014,Private,4,Visitor,Gonzalez LLC,7/1/2022,Residency Visa
2.00306E+11,Zainab Alkhateeb,Female,Kuwaiti,8/22/1996,Tourist Visa,12/10/2022,10/16/2026,Yes,Training and development officer,Single,Self-Employed,,18092,1/15/2024,Private,3,Temporary Resident,Nunez-Williams,12/2/2020,Residency Visa
2.00008E+11,Dalal Albloushi,Female,Kuwaiti,7/29/1965,Student Visa,1/5/2020,10/31/2025,Yes,Hospital pharmacist,Divorced,Self-Employed,,34480,4/14/2018,Private,3,Permanent Resident,Kaufman-Taylor,10/12/2020,Student Visa
1.97502E+11,Zainab Alkhateeb,Female,Non-Kuwaiti,5/9/2003,Residency Visa,8/8/2022,9/14/2024,No,Interior and spatial designer,Married,Employed,Chan-Ward,10893,3/22/2015,Public,5,Permanent Resident,Hampton PLC,10/3/2020,Tourist Visa
2.00302E+11,Mubarak Albloushi,Male,Non-Kuwaiti,6/17/1979,Work Visa,6/19/2021,7/10/2027,No,"Engineer, production",Widowed,Employed,Lee Ltd,10900,1/17/2023,Private,2,Permanent Resident,"Richardson, Clark and Guzman",4/14/2022,None
1.98701E+11,Zainab Alkhateeb,Female,Kuwaiti,7/20/1987,Residency Visa,10/16/2021,12/6/2025,No,Clinical psychologist,Married,Employed,"Harrison, Rangel and Carter",12914,1/23/2020,Private,0,Permanent Resident,Kerr-Santos,2/16/2020,Work Visa
1.99607E+11,Abdullah Alrashidi,Male,Non-Kuwaiti,9/9/1984,Tourist Visa,2/25/2020,6/12/2027,Yes,"Engineer, chemical",Married,Self-Employed,,46576,4/21/2020,Private,0,Permanent Resident,"Carrillo, Mahoney and Rowland",6/23/2022,Tourist Visa
1.98304E+11,Sara Alrashidi,Female,Kuwaiti,5/9/1978,Student Visa,7/17/2024,8/10/2024,No,Conference centre manager,Married,Retired,,0,8/21/2023,Private,3,Temporary Resident,Boyer-Ward,10/17/2022,Work Visa
1.96409E+11,Ali Alshammari,Male,Non-Kuwaiti,6/18/1980,Student Visa,12/24/2023,9/6/2024,Yes,Theatre stage manager,Widowed,Retired,,0,12/4/2016,Public,4,Temporary Resident,Oneill-Walker,1/21/2022,Residency Visa
1.99203E+11,Hessa Alsaad,Female,Non-Kuwaiti,1/11/1991,Student Visa,6/24/2024,8/11/2024,Yes,Patent attorney,Divorced,Unemployed,,0,2/16/2020,Private,0,Temporary Resident,Martinez and Sons,2/10/2023,None
1.98804E+11,Saad Alotaibi,Male,Kuwaiti,8/5/1962,Student Visa,12/9/2022,8/11/2025,No,Archaeologist,Widowed,Unemployed,,0,7/17/2019,Public,1,Visitor,Norris Group,6/4/2022,Tourist Visa
1.9701E+11,Mubarak Albloushi,Male,Kuwaiti,8/6/1974,Work Visa,12/4/2021,2/11/2026,No,Regulatory affairs officer,Single,Employed,Dominguez Group,36427,3/17/2017,Public,0,Visitor,Delacruz-Savage,6/29/2021,Tourist Visa
1.98707E+11,Jaber Alfailakawi,Male,Kuwaiti,2/21/1977,Work Visa,6/3/2023,5/31/2025,Yes,Lexicographer,Widowed,Employed,Morgan-Molina,48789,11/6/2023,Public,4,Permanent Resident,Lopez Ltd,5/19/2022,Work Visa
1.97209E+11,Ali Alshammari,Male,Non-Kuwaiti,2/19/2006,Work Visa,3/8/2021,11/14/2024,Yes,Geophysical data processor,Widowed,Unemployed,,0,11/21/2021,Private,4,Visitor,Hays-Palmer,12/5/2019,Work Visa
1.97112E+11,Khadija Almansoori,Female,Kuwaiti,1/8/1981,Residency Visa,2/14/2023,6/8/2025,No,Lawyer,Divorced,Self-Employed,,14572,11/29/2017,Public,5,Temporary Resident,Lee-Cowan,6/16/2020,None
1.98901E+11,Hind Almubarak,Female,Non-Kuwaiti,9/16/1986,Student Visa,4/27/2024,9/25/2024,Yes,Radio broadcast assistant,Widowed,Retired,,0,12/7/2022,Private,3,Permanent Resident,Elliott Ltd,1/19/2020,Student Visa
1.97604E+11,Hind Almubarak,Female,Non-Kuwaiti,10/8/1980,Residency Visa,4/27/2024,6/22/2025,No,Claims inspector/assessor,Married,Employed,Watkins Inc,35844,11/27/2021,Private,2,Visitor,Bird Group,11/4/2019,Work Visa
1.97202E+11,Munira Almutawa,Female,Non-Kuwaiti,5/18/1962,Residency Visa,5/12/2021,4/22/2027,Yes,"Accountant, chartered",Divorced,Employed,"Stout, Gomez and Mckee",24339,1/15/2019,Private,0,Visitor,Nicholson-Ward,11/13/2023,Work Visa
1.98512E+11,Dalal Albloushi,Female,Kuwaiti,2/25/1964,Residency Visa,3/19/2024,2/1/2027,No,Air traffic controller,Single,Retired,,0,12/7/2015,Private,5,Permanent Resident,"Roberts, Clark and Spencer",9/18/2023,Tourist Visa
1.97901E+11,Jana Alfailakawi,Female,Kuwaiti,11/8/1963,Work Visa,8/19/2020,1/19/2027,Yes,Meteorologist,Widowed,Self-Employed,,10794,7/2/2016,Public,3,Temporary Resident,Smith-Dixon,1/14/2020,Residency Visa
1.99304E+11,Khadija Almansoori,Female,Kuwaiti,3/19/1961,Tourist Visa,10/8/2021,5/6/2025,Yes,Health physicist,Divorced,Self-Employed,,34569,3/7/2020,Private,5,Visitor,Jones-Forbes,6/8/2021,Work Visa
1.98401E+11,Nasser Alhajeri,Male,Non-Kuwaiti,11/13/1979,Tourist Visa,3/29/2024,1/11/2026,Yes,"Pharmacist, community",Single,Unemployed,,0,3/29/2015,Private,2,Visitor,"Adams, Beasley and Porter",9/2/2023,None
1.96812E+11,Ahmad Almutairi,Male,Kuwaiti,4/29/1997,Residency Visa,1/31/2023,11/23/2026,Yes,Technical sales engineer,Single,Employed,Zimmerman-Walker,13692,8/9/2015,Public,2,Permanent Resident,Contreras-Nguyen,11/6/2023,None
1.98304E+11,Zainab Alkhateeb,Female,Non-Kuwaiti,9/17/1967,Student Visa,1/6/2024,11/12/2026,No,Exhibition designer,Single,Unemployed,,0,1/23/2019,Private,3,Temporary Resident,Vazquez-Calderon,8/21/2019,Tourist Visa
2.00305E+11,Hussein Alkhateeb,Male,Non-Kuwaiti,2/14/1962,Student Visa,7/20/2023,9/28/2025,No,Network engineer,Single,Unemployed,,0,12/5/2017,Public,2,Visitor,Fischer PLC,2/15/2024,Student Visa
2.00111E+11,Yousef Alhaddad,Male,Non-Kuwaiti,2/13/1979,Residency Visa,3/2/2022,5/3/2026,No,English as a second language teacher,Single,Employed,Rose Group,44652,10/18/2018,Public,3,Permanent Resident,Hughes-Austin,7/23/2020,Tourist Visa
1.97811E+11,Amina Alhajeri,Female,Kuwaiti,10/15/1998,Work Visa,6/29/2021,12/29/2024,Yes,Technical brewer,Married,Unemployed,,0,9/13/2022,Private,3,Permanent Resident,Dean-Jones,7/13/2023,Student Visa
1.96711E+11,Hind Almubarak,Female,Non-Kuwaiti,7/17/1976,Residency Visa,1/12/2020,7/4/2027,No,Broadcast journalist,Single,Employed,"Henderson, Ellis and Johnson",38402,2/11/2016,Private,1,Temporary Resident,Brown Group,9/15/2020,Residency Visa
1.98507E+11,Saad Alotaibi,Male,Non-Kuwaiti,6/10/1999,Student Visa,2/29/2024,8/27/2026,No,Theatre manager,Divorced,Employed,Moon-White,22061,11/28/2016,Public,3,Temporary Resident,"Hicks, Peterson and Page",1/12/2022,Tourist Visa
1.97504E+11,Amina Alhajeri,Female,Non-Kuwaiti,9/23/1973,Student Visa,3/31/2022,6/26/2027,No,Chief Technology Officer,Married,Self-Employed,,38423,5/3/2021,Private,1,Visitor,Gregory LLC,8/15/2023,Tourist Visa
1.97807E+11,Munira Almutawa,Female,Non-Kuwaiti,2/15/2003,Residency Visa,5/5/2020,3/14/2025,No,Glass blower/designer,Single,Retired,,0,7/17/2015,Private,4,Permanent Resident,Davis PLC,4/8/2024,Work Visa
1.98507E+11,Khalid Almansoori,Male,Kuwaiti,8/31/1993,Work Visa,8/9/2020,5/14/2026,No,Theatre manager,Married,Retired,,0,4/30/2022,Private,2,Temporary Resident,Keller-Rivera,5/30/2023,Work Visa
1.98502E+11,Saad Alotaibi,Male,Non-Kuwaiti,6/26/1980,Tourist Visa,4/9/2020,2/11/2027,Yes,Adult guidance worker,Married,Employed,Savage-Wallace,13594,2/5/2019,Private,4,Temporary Resident,Allen-Todd,9/25/2023,Residency Visa
1.99601E+11,Reem Alotaibi,Female,Non-Kuwaiti,3/3/1996,Residency Visa,12/6/2022,8/2/2024,Yes,Occupational hygienist,Widowed,Unemployed,,0,10/4/2022,Private,5,Permanent Resident,Thomas Inc,11/27/2021,None
1.96107E+11,Mishal Alsaad,Male,Kuwaiti,3/3/1973,Student Visa,2/9/2024,1/30/2026,Yes,"Horticulturist, commercial",Single,Unemployed,,0,7/26/2021,Private,5,Temporary Resident,Leach-Cortez,11/19/2023,Student Visa
1.99102E+11,Mishal Alsaad,Male,Kuwaiti,8/21/1972,Student Visa,9/17/2023,4/21/2025,No,Minerals surveyor,Divorced,Unemployed,,0,10/15/2014,Public,5,Visitor,"Bush, Scott and Arnold",7/21/2020,Residency Visa
1.99601E+11,Amina Alhajeri,Female,Kuwaiti,12/27/1967,Residency Visa,2/20/2024,1/18/2027,Yes,"Optician, dispensing",Divorced,Retired,,0,1/31/2019,Public,3,Visitor,Moss-Salas,10/7/2021,None
1.97504E+11,Jana Alfailakawi,Female,Non-Kuwaiti,7/4/2000,Work Visa,1/18/2021,8/4/2026,No,Educational psychologist,Widowed,Retired,,0,3/17/2017,Public,3,Visitor,Barber Group,8/17/2021,Residency Visa
1.96402E+11,Mariam Alajmi,Female,Non-Kuwaiti,1/6/1989,Residency Visa,9/18/2021,12/21/2025,No,Media planner,Married,Retired,,0,9/18/2022,Public,1,Visitor,Murray Inc,7/8/2024,Tourist Visa
2.00104E+11,Abdullah Alrashidi,Male,Kuwaiti,3/17/1984,Student Visa,6/2/2020,8/2/2024,Yes,Mudlogger,Divorced,Self-Employed,,43708,5/8/2019,Public,0,Temporary Resident,"Wolf, Garcia and Lewis",12/18/2023,Work Visa
1.99406E+11,Sara Alrashidi,Female,Kuwaiti,2/15/1969,Tourist Visa,2/23/2023,7/23/2024,Yes,Toxicologist,Widowed,Unemployed,,0,5/26/2019,Private,0,Visitor,Obrien-Smith,3/17/2022,Student Visa
2.00212E+11,Dalal Albloushi,Female,Kuwaiti,1/19/1964,Work Visa,4/24/2023,9/8/2025,Yes,Television production assistant,Divorced,Employed,Schwartz-Duncan,17444,4/15/2020,Public,5,Visitor,Jones-Gross,1/28/2021,Work Visa
1.98707E+11,Fahad Almubarak,Male,Non-Kuwaiti,7/8/1976,Student Visa,3/18/2022,6/14/2025,Yes,Community pharmacist,Widowed,Retired,,0,7/31/2015,Public,0,Permanent Resident,Rodriguez-Thompson,10/14/2023,Tourist Visa
1.98606E+11,Nour Alshatti,Female,Kuwaiti,2/10/1984,Tourist Visa,12/5/2022,10/17/2026,Yes,"Surveyor, minerals",Single,Retired,,0,2/9/2021,Private,0,Temporary Resident,"Rangel, Forbes and Carter",11/21/2023,Tourist Visa
1.96004E+11,Huda Alenezi,Female,Kuwaiti,11/14/1980,Student Visa,6/26/2024,12/31/2026,No,"Physicist, medical",Married,Unemployed,,0,12/10/2017,Private,4,Permanent Resident,Dalton Ltd,7/27/2022,None
1.98507E+11,Yousef Alhaddad,Male,Kuwaiti,10/5/2004,Work Visa,11/19/2022,11/18/2026,Yes,Learning mentor,Single,Self-Employed,,9830,9/23/2021,Public,5,Permanent Resident,Dudley LLC,1/5/2024,Tourist Visa
1.97711E+11,Hamad Alajmi,Male,Non-Kuwaiti,12/16/1980,Student Visa,3/11/2021,4/22/2025,Yes,Further education lecturer,Widowed,Employed,Contreras-Simpson,7727,12/14/2022,Private,1,Visitor,Cantrell-Griffin,4/14/2020,Tourist Visa
1.96207E+11,Hessa Alsaad,Female,Kuwaiti,6/30/1978,Residency Visa,10/18/2022,3/23/2026,No,"Lecturer, higher education",Single,Unemployed,,0,12/6/2019,Public,4,Temporary Resident,Wagner-Salinas,5/23/2023,Residency Visa
1.97201E+11,Nasser Alhajeri,Male,Non-Kuwaiti,11/3/2001,Tourist Visa,4/10/2021,2/19/2027,No,Chief Marketing Officer,Married,Employed,Beck PLC,45961,9/10/2019,Public,4,Permanent Resident,"Lucas, Gordon and Evans",2/2/2024,Tourist Visa
1.97102E+11,Jana Alfailakawi,Female,Non-Kuwaiti,2/12/1988,Work Visa,1/11/2021,7/29/2026,No,Water engineer,Divorced,Unemployed,,0,5/18/2019,Private,2,Visitor,Butler-Brown,5/28/2023,None
1.98007E+11,Khadija Almansoori,Female,Kuwaiti,1/29/1981,Tourist Visa,1/13/2023,12/14/2026,Yes,"Editor, magazine features",Single,Self-Employed,,7517,12/4/2023,Public,0,Permanent Resident,"Mason, Hensley and Harrison",12/11/2023,Residency Visa
1.98003E+11,Khadija Almansoori,Female,Kuwaiti,8/13/2002,Student Visa,10/10/2020,8/23/2026,No,"Producer, radio",Widowed,Retired,,0,5/5/2020,Public,4,Temporary Resident,"Morris, Bennett and Cruz",9/18/2021,Residency Visa
1.98402E+11,Khadija Almansoori,Female,Non-Kuwaiti,10/24/1971,Residency Visa,4/20/2022,6/2/2025,No,Field trials officer,Divorced,Unemployed,,0,7/3/2018,Private,1,Visitor,"Perez, Gallegos and Holmes",10/30/2021,Work Visa
1.97901E+11,Hessa Alsaad,Female,Non-Kuwaiti,5/14/2001,Student Visa,12/26/2022,7/3/2025,Yes,Energy manager,Widowed,Unemployed,,0,12/18/2018,Private,5,Visitor,Jacobs PLC,6/25/2024,Student Visa
1.99705E+11,Hussein Alkhateeb,Male,Non-Kuwaiti,9/27/1959,Work Visa,5/25/2023,2/12/2026,Yes,Chief Technology Officer,Divorced,Employed,Navarro Ltd,25286,2/17/2021,Public,4,Temporary Resident,Schwartz Inc,12/16/2019,Work Visa
